Torneo,Fase y Grupo,Fecha,Estadio/Ciudad,Local,Goles L,Visita,Goles V,Observaciones,Resultado
México 1986,"Primera, Grupo E",8 de junio de 1986,"Neza, Nezahualcoyotl",Dinamarca,6,Uruguay,1,PT 2 a 1.,Local
México 1986,"Primera, Grupo C",9 de junio de 1986,"Nou Camp, León",Hungría,0,Francia,3,PT 0 a 1.,Visita
México 1986,"Primera, Grupo C",9 de junio de 1986,"Irapuato, Irapuato",Unión Soviética,2,Canadá,0,PT 0 a 0.,Local
México 1986,"Primera, Grupo A",10 de junio de 1986,"Cuauhtemoc, Puebla",Corea del Sur,2,Italia,3,PT 0 a 1.,Visita
México 1986,"Primera, Grupo A",10 de junio de 1986,"Olímpico, México",Argentina,2,Bulgaria,0,PT 1 a 0.,Local
México 1986,"Primera, Grupo B",11 de junio de 1986,"Bombonera, Toluca",Paraguay,2,Bélgica,2,PT 0 a 1.,Empate
México 1986,"Primera, Grupo B",11 de junio de 1986,"Azteca, México",Iraq,0,México,1,PT 0 a 0.,Visita
México 1986,"Primera, Grupo F",11 de junio de 1986,"Tecnológico, Monterrey",Inglaterra,3,Polonia,0,PT 3 a 0.,Local
México 1986,"Primera, Grupo F",11 de junio de 1986,"Jalisco, Guadalajara",Portugal,1,Marruecos,3,PT 0 a 2.,Visita
México 1986,"Primera, Grupo D",12 de junio de 1986,"Jalisco, Guadalajara",Irlanda del Norte,0,Brasil,3,PT 0 a 2.,Visita
México 1986,"Primera, Grupo D",12 de junio de 1986,"Tecnológico, Monterrey",Argelia,0,España,3,PT 0 a 1.,Visita
México 1986,"Primera, Grupo E",13 de junio de 1986,"La Corregidora, Querétaro",Dinamarca,2,Alemania Occidental,0,PT 1 a 0.,Local
México 1986,"Primera, Grupo E",13 de junio de 1986,"Neza, Nezahualcoyotl",Escocia,0,Uruguay,0,PT 0 a 0.,Empate
México 1986,"Octavos de Final, partido 1",15 de junio de 1986,"Azteca, México",México,2,Bulgaria,0,PT 1 a 0.,Local
México 1986,"Octavos de Final, partido 2",15 de junio de 1986,"Nou Camp, León",Unión Soviética,3,Bélgica,4,"PT 1 a 0, ST 2 a 2. Suplementario.",Visita
México 1986,"Octavos de Final, partido 3",16 de junio de 1986,"Jalisco, Guadalajara",Brasil,4,Polonia,0,PT 1 a 0.,Local
México 1986,"Octavos de Final, partido 4",16 de junio de 1986,"Cuauhtemoc, Puebla",Argentina,1,Uruguay,0,PT 1 a 0.,Local
México 1986,"Octavos de Final, partido 5",17 de junio de 1986,"Olímpico, México",Italia,0,Francia,2,PT 0 a 1.,Visita
México 1986,"Octavos de Final, partido 6",17 de junio de 1986,"Universitario, Monterrey",Marruecos,0,Alemania Occidental,1,PT 0 a 0.,Visita
México 1986,"Octavos de Final, partido 7",18 de junio de 1986,"Azteca, México",Inglaterra,3,Paraguay,0,PT 1 a 0.,Local
México 1986,"Octavos de Final, partido 8",18 de junio de 1986,"La Corregidora, Querétaro",Dinamarca,1,España,5,PT 1 a 1.,Visita
México 1986,"Cuartos de Final, partido 1",21 de junio de 1986,"Jalisco, Guadalajara",Brasil,4,Francia,5,"PT 1 a 1, ST 1 a 1, Suplementario 1 a 1. Penales (3 a 4).",Visita
México 1986,"Cuartos de Final, partido 2",21 de junio de 1986,"Universitario, Monterrey",Alemania Occidental,4,México,1,"PT 0 a 0, ST 0 a 0, Suplementario 0 a 0. Penales (4 a 1).",Local
México 1986,"Cuartos de Final, partido 3",22 de junio de 1986,"Azteca, México",Argentina,2,Inglaterra,1,PT 0 a 0.,Local
México 1986,"Cuartos de Final, partido 4",22 de junio de 1986,"Cuauhtemoc, Puebla",España,5,Bélgica,6,"PT 0 a 1, ST 1 a 1, Suplementario 1 a 1. Penales (4 a 5).",Visita
México 1986,Semifinal 1,25 de junio de 1986,"Jalisco, Guadalajara",Francia,0,Alemania Occidental,2,PT 0 a 1.,Visita
México 1986,Semifinal 2,25 de junio de 1986,"Azteca, México",Argentina,2,Bélgica,0,PT 0 a 0.,Local
México 1986,Tercer y Cuarto Puesto,28 de junio de 1986,"Cuauhtemoc, Puebla",Francia,4,Bélgica,2,"PT 2 a 1, ST 2 a 2. Suplementario.",Local
México 1986,Finales,29 de junio de 1986,"Azteca, México",Argentina,3,Alemania Occidental,2,PT 1 a 0.,Local
Italia 1990,"Primera, Grupo B",8 de junio de 1990,"Giuseppe Meazza, Milán",Argentina,0,Camerún,1,PT 0 a 0.,Visita
Italia 1990,"Primera, Grupo A",9 de junio de 1990,"Olímipico, Roma",Italia,1,Austria,0,PT 0 a 0.,Local
Italia 1990,"Primera, Grupo B",9 de junio de 1990,"Sant Nicola, Bari",Unión Soviética,0,Rumania,2,PT 0 a 1.,Visita
Italia 1990,"Primera, Grupo D",9 de junio de 1990,"Renato Dall'Ara, Bologna",Emiratos Árabes Unidos,0,Colombia,2,PT 0 a 0.,Visita
Italia 1990,"Primera, Grupo A",10 de junio de 1990,"Comunale, Florencia",Estados Unidos,1,Checoslovaquia,5,PT 0 a 2.,Visita
Italia 1990,"Primera, Grupo C",10 de junio de 1990,"Delle Alpi, Turín",Brasil,2,Suecia,1,PT 1 a 0.,Local
Italia 1990,"Primera, Grupo D",10 de junio de 1990,"Giuseppe Meazza, Milán",Alemania Occidental,4,Yugoslavia,1,PT 2 a 0.,Local
Italia 1990,"Primera, Grupo C",11 de junio de 1990,"Luigi Ferraris, Génova",Costa Rica,1,Escocia,0,PT 0 a 0.,Local
Italia 1990,"Primera, Grupo F",11 de junio de 1990,"Sant'Elia, Cagliari",Inglaterra,1,Irlanda,1,PT 1 a 0.,Empate
Italia 1990,"Primera, Grupo E",12 de junio de 1990,"Marco Antonio Bentegodi, Verona",Bélgica,2,Corea del Sur,0,PT 0 a 0.,Local
Italia 1990,"Primera, Grupo F",12 de junio de 1990,"Della Favorita, Palermo",Países Bajos,1,Egipto,1,PT 0 a 0.,Empate
Italia 1990,"Primera, Grupo B",13 de junio de 1990,"San Paolo, Nápoles",Argentina,2,Unión Soviética,0,PT 1 a 0.,Local
Italia 1990,"Primera, Grupo E",13 de junio de 1990,"Friuli, Udine",Uruguay,0,España,0,PT 0 a 0.,Empate
Italia 1990,"Primera, Grupo A",14 de junio de 1990,"Olímipico, Roma",Italia,1,Estados Unidos,0,PT 1 a 0.,Local
Italia 1990,"Primera, Grupo B",14 de junio de 1990,"Sant Nicola, Bari",Camerún,2,Rumania,1,PT 0 a 0.,Local
Italia 1990,"Primera, Grupo D",14 de junio de 1990,"Renato Dall'Ara, Bologna",Yugoslavia,1,Colombia,0,PT 0 a 0.,Local
Italia 1990,"Primera, Grupo A",15 de junio de 1990,"Comunale, Florencia",Austria,0,Checoslovaquia,1,PT 0 a 1.,Visita
Italia 1990,"Primera, Grupo D",15 de junio de 1990,"Giuseppe Meazza, Milán",Alemania Occidental,5,Emiratos Árabes Unidos,1,PT 2 a 0.,Local
Italia 1990,"Primera, Grupo C",16 de junio de 1990,"Delle Alpi, Turín",Brasil,1,Costa Rica,0,PT 1 a 0.,Local
Italia 1990,"Primera, Grupo C",16 de junio de 1990,"Luigi Ferraris, Génova",Suecia,1,Escocia,2,PT 0 a 1.,Visita
Italia 1990,"Primera, Grupo F",16 de junio de 1990,"Sant'Elia, Cagliari",Inglaterra,0,Países Bajos,0,PT 0 a 0.,Empate
Italia 1990,"Primera, Grupo E",17 de junio de 1990,"Friuli, Udine",Corea del Sur,1,España,3,PT 1 a 1.,Visita
Italia 1990,"Primera, Grupo E",17 de junio de 1990,"Marco Antonio Bentegodi, Verona",Bélgica,3,Uruguay,1,PT 2 a 0.,Local
Italia 1990,"Primera, Grupo F",17 de junio de 1990,"Della Favorita, Palermo",Irlanda,0,Egipto,0,PT 0 a 0.,Empate
Italia 1990,"Primera, Grupo B",18 de junio de 1990,"Sant Nicola, Bari",Camerún,0,Unión Soviética,4,PT 0 a 2.,Visita
Italia 1990,"Primera, Grupo B",18 de junio de 1990,"San Paolo, Nápoles",Argentina,1,Rumania,1,PT 0 a 0.,Empate
Italia 1990,"Primera, Grupo A",19 de junio de 1990,"Comunale, Florencia",Austria,2,Estados Unidos,1,PT 0 a 0.,Local
Italia 1990,"Primera, Grupo A",19 de junio de 1990,"Olímipico, Roma",Italia,2,Checoslovaquia,0,PT 1 a 0.,Local
Italia 1990,"Primera, Grupo D",19 de junio de 1990,"Giuseppe Meazza, Milán",Alemania Occidental,1,Colombia,1,PT 0 a 0.,Empate
Italia 1990,"Primera, Grupo D",19 de junio de 1990,"Renato Dall'Ara, Bologna",Yugoslavia,4,Emiratos Árabes Unidos,1,PT 2 a 1.,Local
Italia 1990,"Primera, Grupo C",20 de junio de 1990,"Delle Alpi, Turín",Brasil,1,Escocia,0,PT 0 a 0.,Local
Italia 1990,"Primera, Grupo C",20 de junio de 1990,"Luigi Ferraris, Génova",Suecia,1,Costa Rica,2,PT 1 a 0.,Visita
Italia 1990,"Primera, Grupo E",21 de junio de 1990,"Friuli, Udine",Corea del Sur,0,Uruguay,1,PT 0 a 0.,Visita
Italia 1990,"Primera, Grupo E",21 de junio de 1990,"Marco Antonio Bentegodi, Verona",Bélgica,1,España,2,PT 1 a 2.,Visita
Italia 1990,"Primera, Grupo F",21 de junio de 1990,"Sant'Elia, Cagliari",Inglaterra,1,Egipto,0,PT 0 a 0.,Local
Italia 1990,"Primera, Grupo F",21 de junio de 1990,"Della Favorita, Palermo",Irlanda,1,Países Bajos,1,PT 0 a 1.,Empate
Italia 1990,"Octavos de Final, partido 1",23 de junio de 1990,"San Paolo, Nápoles",Camerún,2,Colombia,1,"PT 0 a 0, ST 0 a 0. Suplementario.",Local
Italia 1990,"Octavos de Final, partido 2",23 de junio de 1990,"Sant Nicola, Bari",Checoslovaquia,4,Costa Rica,1,PT 1 a 0.,Local
Italia 1990,"Octavos de Final, partido 3",24 de junio de 1990,"Delle Alpi, Turín",Brasil,0,Argentina,1,PT 0 a 0.,Visita
Italia 1990,"Octavos de Final, partido 4",24 de junio de 1990,"Giuseppe Meazza, Milán",Alemania Occidental,2,Países Bajos,1,PT 0 a 0.,Local
Italia 1990,"Octavos de Final, partido 5",25 de junio de 1990,"Luigi Ferraris, Génova",Irlanda,5,Rumania,4,"PT 0 a 0, ST 0 a 0, Suplementario 0 a 0. Penales (5 a 4).",Local
Italia 1990,"Octavos de Final, partido 6",25 de junio de 1990,"Olímipico, Roma",Italia,2,Uruguay,0,PT 0 a 0.,Local
Italia 1990,"Octavos de Final, partido 7",26 de junio de 1990,"Marco Antonio Bentegodi, Verona",España,1,Yugoslavia,2,"PT 0 a 0, ST 1 a 1. Suplementario.",Visita
Italia 1990,"Octavos de Final, partido 8",26 de junio de 1990,"Renato Dall'Ara, Bologna",Inglaterra,1,Bélgica,0,"PT 0 a 0, ST 0 a 0. Suplementario.",Local
Italia 1990,"Cuartos de Final, partido 1",30 de junio de 1990,"Comunale, Florencia",Yugoslavia,2,Argentina,3,"PT 0 a 0, ST 0 a 0, Suplementario 0 a 0. Penales (2 a 3)",Visita
Italia 1990,"Cuartos de Final, partido 2",30 de junio de 1990,"Olímipico, Roma",Italia,1,Irlanda,0,PT 1 a 0.,Local
Italia 1990,"Cuartos de Final, partido 3",1 de julio de 1990,"Giuseppe Meazza, Milán",Alemania Occidental,1,Checoslovaquia,0,PT 1 a 0.,Local
